Book,Army,Var,Army Name,,Topography,Agg,General,1,2,3,4,5,6,7,8,9,10,Check,,Kn,HCh,Cv,LCh,Cm,LH,LCm,El,SCh,Pk,Sp,Bd,Bw,Lb,Cb,Wb,Hd,Ax,Ps,Art,WWg,CWg,CP,Lit,Enemies,Allies
4,43,b,Hungarian Army for the Crusade of Nicopolis 1396 AD,s2,Steppe,2,3Kn,1x3Kn,4xLH,2x3Kn,1xMtd-4Cb/4Cb,1xSp or 5Hd,2xPs or 3Bw,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV/55b,IV/64b
4,43,c,Hungarian Army 1397-1526 AD,s2,Steppe,2,3Kn,2x6Kn or 3Kn,2xLH,1xLH,1x4Bd,2xSp or 5Hd,1xPs,2xPs or WWg or 4Pk or Ps or 3/4Bw,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 13c, 13d, 22, 55b ,61, 65, 66, 80",IV/22 or 65 or 66
4,44,a,Post-Mongol Russian Army 1246-1380 AD,f1,Forest,1,Cv,9xCv,1xSp + Bw or 2xWWg,,,,,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"III/63b, 80, IV/18. 30. 35, 44a, 47, 66",IV/18 and/or 47
4,44,b,Post-Mongol Russian Army 1381-1523 AD,f1,Forest,1,Cv,6xCv,2xLH,1xPs,1xSp + 4Cb or 2xWWg,,,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"III/80, IV/18, 30, 44b, 47, 66",IV/18
4,45,,Mamluk Egyptian Army 1250-1517 AD,d2,Dry,2,Cv,4xCv,2xCv or Cv  or 3Bw or Ps,1xLH,1xLH or 4Cb or 3Kn or Art,1xLH or 3Wb or 3Ax,1xLH or Ps or Ps,1xPs or 7Hd or 5Hd,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"II/55c, III/12, 74b, IV/2, 6a, 6b, 17, 26, 45, 46, 49, 55b, 56, 67, 75, 77",IV/6a
4,46,,Ilkhanid Army 1251-1355 AD,s3,Steppe,3,Cv,1xCv,9xLH,1xLH or 3Ax or Art or 3Kn,,,,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"II/58, III/74b, IV/2, 6b, 17, 35, 36a, 42, 45, 47, 49, 52, 67",III/71c or 74b or IV/2 or 6 or 47 or 42
4,47,,Golden Horde or Successor Armies 1251-1556 AD,s2,Steppe,2,Cv,3xCv,5xLH,2x3Bw or LH,1x3Bw or 4Cb or 3Wb or Cv,,,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"II/58, III/63b, 71c, 74b, 80, IV/18, 44a, 44b, 46, 47, 52, 65, 66, 75",IV/44a or 55b
4,48,,Yuan Chinese Army 1260-1368 AD,a2,Arable,2,Cv,2xCv,3xCv or LH,1x3Bd or Ps,1x4Bd,2x4Cb,1x3/4Bw or 8Bw or Ps,1xArt or LH,,,,10,,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,2,0,2,0,0,0,0,0,0,"III/9b. 11a, 23b, 55, 57, 60, 62b, IV/37c, 40, 52, 73",III/11a or IV/35 or 57 or 37c
4,49,,Anatolian Turkoman Army 1260-1515 AD,a2,Arable,2,Cv,2xCv or LH,4xLH,1x3Ax,1x3Ax or Art or 4Bw,2xPs or 3Bw,1x7Hd or Cv,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"III/71c, 74b, IV/2, 26, 34, 45, 46, 49, 50, 55a, 55b, 56, 60, 61, 67, 77",IV/34 or 45 or 55b
4,50,,Palaiologan Byzantine Army 1261-1384 AD,l1,Littoral,1,Cv,1x4Bd or 4Ax or LH,1x3Kn,3xCv,2xLH or Ps or 7Hd,1xSp or 4Ax,3xPs or 3/4Bw,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"II/58, 74b, IV/22, 25, 32, 33, 49, 55a, 55b, 60",II/58 or IV/22 or 47 or 49 or 55a
4,51,a,Morean Byzantine Army 1262-1346 AD,a1,Arable,1,Cv,2xCv,1xSp or 3Ax,2x4Bw,5xPs,1x3Ax or Ps,,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"III/74b, IV/32, 60, 69",IV/49 or 50
4,51,b,Morean Byzantine Army 1347-1460 AD,a1,Arable,1,Cv,1xCv,2xLH,1xSp or 3Ax or 3Kn,1x4/8Cb or Ps,1x3Ax,5xPs,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/39c, 55b, 60, 69",IV/55b
4,52,,Later Nomadic Mongol Army 1266-1508 AD,s3,Steppe,3,Cv,4xCv or LH,5xLH,2xLH or 3Bw or 7Hd ,,,,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"III/11a, IV/42, 46, 47, 48, 52, 73, 75, 78",IV/42 or 46
4,53,,Mixtec or Zapotec or West Mexican Army 1280-1521 AD,h1,Hilly,1,4Ax,2x3/4Ax or 4Bw,4x3Ax or 3Bw,2x4Ax or 3Ax or 3Bw,3xPs,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"III/41b, IV/19b, 53, 63",III/41b (Chichimec) or IV/19a or 19b
4,54,a,Danish Army 1350-1390 AD,l3,Littoral,3,3Kn,1x3Kn,1xCv,1x3Kn,2x3Bd,1x3/4Cb,4xSp,1xPs,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 30, 54d",
4,54,b,Union Army 1391-1523 AD,l3,Littoral,3,3Kn,1x3Kn,1xCv,2x3Bd,1x3/4Cb,2xSp,2xSp or 4Pk,1xPs,1xArt or 3/6Kn,,,8,,1,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 13c, 13d, 30, 54c, 54d",IV/13b or 13c or 13d
4,54,c,Swedish Army 1391-1523 AD,l1,Littoral,1,3Kn or 4Bd,1x3Kn/4Bd,1xCv or 4Cb,4x4Bd,4x4Cb,1x3Ax or Ps,,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"IV/30, 54b, 54d",
4,54,d,Other Medieval Scandonavian Armies 1280-1523 AD,l1,Littoral,1,3Kn,1x3Kn,1xCv,6x4Bd,3x4Bd or 3Bw or Ps,,,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"III/63b, IV/27, 28, 30, 54a, 54b, 54c, 54d",
4,55,a,Ottoman Army 1281-1361 AD,a4,Arable,4,Cv,1xCv,7xLH,1x3Ax or Sp or 7Hd or LH,2xPs,,,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"II/58, IV/2, 25, 34, 42, 49, 50, 60, 61",
4,55,b,Ottoman Army 1362-1520 AD,a4,Arable,4,Cv,3xCv,4xLH,1x4Bw,2xPs,1xArt or 5Hd or 3Kn,,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"II/58, III/71c, IV/2, 13c, 13d, 18, 22, 25, 34, 39c, 43b,43c, 45, 49, 50, 51b, 56, 60, 61, 65, 66, 69, 75, 77",IV/47 or 49 or 65 or 69
4,56,,Knights Hospitaller Army 1291-1522 AD,l1,Littoral,1,3Kn/4Bd,1xKn/4Bd,2xSp,2x3Cb or 4Cb,6xPs,,,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"IV/45, 49, 55b",IV/39c
4,57,a,Low Countries Army 1297-1329 AD,a0,Arable,0,3Kn/4Pk,1x3Kn/4Pk,6x4Pk,1x3/4Bd,1x4Cb,1x7Hd,1xPs,,,,,2,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/4b, 13b",IV/4b or 13b or 13e
4,57,b,Low Countries Army 1330-1410 AD,a0,Arable,0,4Pk,5x4Pk,1x3/4Bd,1x4Cb,2x5Hd or 4Pk,1xPs,1xArt,,,,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 57b, 64a, 64b, 76",
4,57,c,Low Countries Army 1411-1478 AD,a0,Arable,0,4Pk,7x4Pk,1x4Bd,1x4Cb or Ps,1xPs,1xArt,,,,,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 13c, 76, 85a",
4,58,,Medieval Irish Army 1300-1515 AD,f1,Forest,1,LH or 3Kn or 4Pk,1xLH,1xLH or Cv,3x4Pk or 3Bw or 4Bd or 3Ax,4xPs,2xPs,,,,,,9,,1,0,1,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"III/78, IV/16, 21b, 21c, 58",III/78
4,59,a,Samurai Army 1300-1464 AD,h0,Hilly,0,6Cv/Cv or 3Bd,1x6Cv/Cv,4x3Bd,1x4Bw,1x3Bw,4x4Ax or 3Bd,,,,,,2,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"III/57, IV/59a, 73, 78",
4,59,b,Samurai Army 1465-1542 AD,h0,Hilly,0,6Cv/Cv or CP,1x6Cv or Cv,3x4Bd,1x4Bw,2x3Pk,4x3Pk or 5Hd or 7Hd or 3Bd,,,,,,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"IV/59b, 73, 78",
4,60,,Catalan Company Army 1302-1388 AD,a4,Arable,4,3Kn,1xCv,6x4Ax,2xPs or 4Cb,1x3Cb or LH,1x7Hd or 3Ax or Ps,,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"II/58, IV/32, 33, 39c, 49, 50, 51a, 51b, 55a, 55b, 61",II/58
4,61,,Italian Condotta Army 1302-1515 AD,l1,Littoral,1,3Kn,4x3Kn,1xLH,2x4/8Cb or Ps,2xSp or 4Pk,1x4Ax or 3Bd or 7Hd,1x3Kn or 4Lb or Art,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/5c, 13b, 13c, 13d, 26, 39c, 41, 43a, 43c, 49, 55a, 55b, 60, 61, 64b, 64c,69, 74, 79a, 79b, 79d, 82a, 82b",IV/61 or 69 or 74 or 79b
4,62,a,English Army 1322-1333 AD,a3,Arable,3,3Kn/4Bd,3x3Kn/4Bd,1xCv or Mtd-4Lb,3x3/4Lb,1x3Kn,2x7Hd or 3Lb or 3Kn,1xPs or 3Cb,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"III/19c, IV/4b, 16, 39a, 39b, 64a",IV/62a
4,62,b,English Army 1334-1414AD,a3,Arable,3,3Kn/4Bd,2x4Bd,1x4Lb/Mtd-4Lb,5x4Lb,1x3Kn/4Bd,1xSp or 3Pk,1x3/4Lb or 4Cb,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"III/19c, IV/16, 39b, 64a, 64b, 64c, 68a, 68d, 76",IV/13b and/or 57b or 39b
4,62,c,English Army 1415-1422 AD,a3,Arable,3,3Kn/4Bd,2x3Kn/4Bd,8x4Lb,1x4Lb or 4Bd or 4Cb or 7Hd,,,,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"III/19c, IV/16, 64c, 68a, 68d, 76",IV/68a or 68c or 68d or 76
4,62,d,English Army 142301455 AD,a3,Arable,3,3Kn/4Bd,1x3Kn/4Bd,8x4Lb,1x4Bd,1x4Lb/Mtd-4Lb or Art,,,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"IV/16, 64c, 68a, 68d, 76, 82a",IV/68a or 76
4,63,,Aztec Army 1325-2521 AD,a3,Arable,3,3Bd,2x3Bd,6x5Hd/3Ax,1x3Wb,2xPs,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"III/22c, 22d, 41b, IV/10, 11, 19a, 19b, 19c, 53, 63",IV/19a (Cholula)
4,64,a,Medieval French Army 1330-1445 AD,a1,Arable,1,3Kn,5x3Kn,1x3Bw or Ps,2x4Cb or 3Cb,2xSp,1x3Bd or Ps or 7Hd,,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 39b, 57b, 62a, 62b, 64a",
4,64,b,Medieval French Army 1347-1400 AD,a1,Arable,1,3Kn/4Bd,2x3Kn/4Bd,3xSp,2x4Cb,3x3Kn/4Bd or 5Hd,2xPs or 7Hd,,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 39b, 57b, 61, 62b, 64b, 74, 76",
4,64,c,Medieval French Army 1401-1445 AD,a1,Arable,1,3Kn/4Bd,1x3Kn,4x3Kn/4Bd,2x3Bw or Sp,1x4Cb,1x4Bd or 3Kn/4Bd,1xCv or Art or 4Bw,1xPs or 7Hd,,,,12,,1,0,0,0,0,0,0,0,0,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 61, 62b, 62c, 62d, 64c, 76, 79a, 79b",
4,65,,Wallachian or Moldovian Army 1330-1517 AD,f1,Forest,1,Cv or 3Kn,3xLH,2x4Bw or 3Bw,5xPs,1x5Hd or Ps or Art or LH,,,,,,,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/18, 43a, 43c, 47, 55b, 65, 66",IV/66 or both IV/43c and 47
4,66,,Later Polish Army 1335-1515 AD,f1,Forest,1,3Kn,3x3Kn,3xCv,2xLH,1x3Bd or Cv,2x8Cb or WWg or Cv,,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 13c, 13d, 18, 30, 43a, 43c, 44a, 44b, 47, 55b, 65, 66, 80",IV/18 or 43a or 43c
4,67,,Jalayirid Army 1336-1432 AD,s1,Steppe,1,Cv,2xCv,1xCv or LH,7xLH,1x7Hd or LH,,,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"III/71c, IV/2, 42, 45, 46, 49, 75, 77",III/71c or IV/77
4,68,a,Portuguese Army 1340-1494 AD,a3,Arable,3,3Kn/4Bd,3x3Kn/4Bd,1xLH,1xSp or 5Hd,1x4Cb/Ps,4x3Ax/Ps,1xPs,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"III/75, IV/62b, 62c, 62d, 68c, 68d",IV/62b
4,68,b,Portuguese Army 1495-1515 AD,a3,Arable,3,3Kn/4Bd,3x3Kn/4Bd,1xLH,2x3Pk,2x3Bd,3xPs,,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"III/75, IV/68e, 68f",
4,68,c,Aragonese Army 1340-1478 AD,a3,Arable,3,3Kn,2x3Kn,2xCv,1xLH,2xSp,2x4Cb or 8Cb,2x4Ax,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"III/75, IV/68a, 68d",
4,68,d,Castilian Army 1340-1478 AD,a3,Arable,3,3Kn,2x3Kn,2xLH,2xSp,2x3Ax/Ps,2xPs,1xPs,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"III/75, IV/38, 39b, 62b, 62c, 62d, 68a, 68c, 74, 82a",IV/64b
4,68,e,Spanish Army 1495-1503 AD,a3,Arable,3,3Kn,3x3Kn,2xLH,2x3Pk,2x3Bd,2xPs,,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/68b, 74, 82b",IV/61
4,68,f,Spanish Army 1504-1515 AD,a3,Arable,3,3Kn,2x3Kn,1xLH,4x4Pk,2x3Bd,2xPs,,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/68b, 74, 82b",IV/61
4,69,,Albanian Army 1345-1430 AD & 1443-1479 AD,h1,Hilly,1,Cv or LH,4xLH,4xPs,1x3Cb/Ps,1x3Ax,1x4Bd or 5Hd or 3Kn,,,,,,2,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/22, 39c, 51a, 51b, 55b, 61",IV/61
4,70,,Chanca or Canari Army 1350-1440 AD & 1350-1470 AD,h3,Hilly,3,3Pk,6x3Pk,2x3Pk or 3Ax or Ps,3xPs,,,,,,,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/81, Chanca only IV/71a, 71b, 72",
4,71,a,Chimu Imperial Army 1350-1480 AD,d1,Dry,1,Lit/3Bd,1x3Bd or 3Ax,6x3Ax,3xPs,1x3Ax or 3Wb,,,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"IV/11, 70, 71b, 81",
4,71,b,Coastal Peruvian Army 1350-1490 AD,d1,Dry,1,3/4Bd,8x3Ax,3xPs,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"IV/70, 71a, 81",IV/81
4,72,,Amazonian Army 1350-1662 AD,t0,Tropical,0,3Bw,9x3Bw,2x3Ax or Ps or Ps,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"IV/29, 70, 81",
4,73,,Ming Chinese Army 1350-1598 AD,a2,Arable,2,Cv,2xCv or LH or LH,1x3Bd or Ps,2x4Bd,2x4Cb or 3Bw,1xArt,1xArt,2x3Ax or Ps or 7Hd or Ps,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"II/42d, III/9b, 60, IV/37a, 37c, 40, 48, 52, 59a, 59b, 73, 78",III/9b or IV/52 or 78
4,74,,Free Company or Armagnac Armies 1357-1410 AD & 1444 AD,a4,Arable,4,3Kn/4Bd,3x3Kn/4Bd,2x3Kn,3x4Lb,2x3Bd or Mtd-4Lb,1x4Cb or LH or Ps,,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"IV/61, 64b, 68d, 79b",
4,75,,Timurid Army 1360-1506 AD,s4,Steppe,4,Cv,5xCv,2xLH,1xEl or LH,1x4Bw or Cv,1xCv or 3Bw,1xCv or 3Pk or Ps or 3Ax,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"II/58, III/10c, 71c, IV/2, 34, 36b, 42, 45, 47, 52, 55b, 67, 77",IV/52 or 77
4,76,,Early Burgundian Army 1363-1471 AD,a2,Arable,2,3Kn/4Bd,2x3Kn/4Bd,4x4Cb or 4Lb,2x4Cb,2x4Pk,1x3Kn or Art or 7Hd or Ps,,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 13c, 41, 57b, 57c, 62b, 62c, 62d, 64b, 64c, 82a",
4,77,,Black Sheep Army 1378-1469 AD or Turkoman Armies 1387-1504 AD,s2,Steppe,2,Cv,2xCv,1xCv,3xCv,2xLH,2x3/4Bw or Ps,1x7Hd or Ps,,,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"II/58, III/71c, IV/42, 45, 49, 55b, 67, 75, 77",III/71c or IV/34 or 49 or 77
4,78,,Yi Dynasty Korean Army 1392-1598 AD,h0,Hilly,0,Cv,2xCv,1xCv or LH,1xLH,2x4Bw,2x4Pk,1x7Hd or Cv,1xPs,1xArt,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/52, 59b, 73",IV/73
4,79,a,Swiss Army 1400-1424 AD,h3,Hilly,3,4Pk,3x4Pk,6x3/4/6Bd,2xPs,,,,,,,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 61, 64c",
4,79,b,Swiss Army 1425-1477 AD,h3,Hilly,3,4Pk,7x4Pk,2x3/4Bd,2xPs,,,,,,,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13b, 13c, 61, 64c, 74, 85a",
4,79,c,League of Constance Army 1474-1477 AD,h3,Hilly,3,3Kn,1x3/6Kn,1x3Kn or LH,4x4Pk,1xPs,2x4Pk,1x4Bd,1xPs,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV/85a,
4,79,d,Swiss Army 1478-1522 AD,h3,Hilly,3,4Pk,9x4Pk,1xPs,1xPs or Art or 3/4Bd,,,,,,,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13d, 61, 85b",
4,80,,Hussite Army 1419-1434 AD & 1464-1471 AD,a1,Arable,1,3Kn or 4Bd or WWg,1xLH,4x4Bd,5xWWg,1xArt or 3Kn,,,,,,,3,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"IV/13b, 13c, 43c, 66, 80",
4,81,,Inca Imperial Army 1438-1534 AD,h2,Hilly,2,Lit or 3Bd or 4Ax,1x3Bd/4Ax,1x3Bw or Ps or Ps,4x4Ax,3xPs,2x3Ax or 5Hd or 3Pk,,,,,,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"IV/71a, 71b, 72, 81, 84a, 84b",
4,82,a,French Ordonnance Army 1455-1480 AD,a2,Arable,2,3Kn or Mtd-4Lb/4Lb,3x3Kn/4Bd,1x3Kn or Mtd-4Lb,4x3Bw,1x4Bd or 4Cb or Ps,2xArt or 7Hd,,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"IV/13b, 13c, 61, 62d, 68d, 83a",IV/61 or 79b
4,82,b,French Ordonnance Army 1481-1515 AD,a2,Arable,2,3Kn,3x3Kn,1xCv or Mtd-4Lb,1xLH,2xPs,1x7Hd,2x4Pk,1xArt,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13c, 13d, 61, 68e, 68f, 83a, 85a, 85b",IV/61
4,83,a,Wars of the Roses English Armies 1455-1485 AD,a1,Arable,1,4Bd or 3Kn,1xCv or LH or 7Hd,4x4Bd,4x4Lb,1xArt,1x3Pk or 3Ax or 4Bd/3Kn or Ps,,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"IV/16, 82a, 82b, 83a, 83b, 83c",IV/83a
4,83,b,Rebel Army of Henry Tudor 1485 AD,a1,Arable,1,CP or 4Bd,1x4Bd,4x4Pk or 4Bd,3xBd or 4Bd,2x4Lb,1xArt or Ps,,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,IV/83a,IV/83a (Stanleys)
4,83,c,Rebel Army of Lambert Simnel 1487 AD,a1,Arable,1,4Bd,1x4Bd,2x4Lb,2x4Pk,1x4Bd,3x3Ax,1xPs,1xPs,,,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,IV/83a,
4,84,a,Araucanians Army 1461-1552 AD,a1,Arable,1,3/4Pk,5x3/4Pk,6x3Bw or Ps,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/81, 84b",
4,84,b,Other Mapuche Armies 1461-1552 AD,h0,Hilly,0,3Ax,6x3Ax,4x3Ax or 3Bw,1xPs,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"IV/81, 84a, 84b",
4,85,a,Burgundian Ordonnance Army 1471-1477 AD,a4,Arable,4,3Kn/4Bd,3x3Kn/4Bd,3xMtd-4Lb/4Lb,1x4Cb,2x4Pk or 8Lb,1xLH or Ps or Art or 3Kn,1xArt,,,,,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13c, 57c, 79b, 79c, 82a",
4,85,b,Burgundian Ordonnance Army 1478-1506 AD,a1,Arable,1,3Kn or 4Pk,2x3Kn,1xMtd-4Lb or 4Lb,1x4Cb,5x4Pk,1xPs,1xArt,,,,,2,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IV/13c, 79d, 82b",
